signer,batch,label,source_folder,source_path,dest_path,status,shape,error
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_022.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_022_02004160.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_023.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_023_2A3A732D.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_024.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_024_DC73B8ED.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_025.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_025_CBC311E2.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_026.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_026_C5009A15.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_027.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_027_FF23DA52.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_028.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_028_56361B7A.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_029.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_029_6B2EAEA0.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,HELLO,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\HELLO\ANASTACIA_HELLO_030.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\HELLO\ANASTACIA_DIRECT_HELLO_030_087F83BC.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_001.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_001_BB894999.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_002.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_002_A72A9482.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_003.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_003_62DC72E0.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_004.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_004_DBAD06F2.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_005.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_005_BA5EC53E.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_006.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_006_6323F909.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_007.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_007_FFB81F96.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_008.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_008_990AE2FF.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_009.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_009_2591D01A.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_010.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_010_CF136DB5.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_011.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_011_4E96E52D.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_012.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_012_9FAF4C85.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_013.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_013_7C313F78.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_014.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_014_36C5CB4B.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_015.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_015_11207CB8.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_016.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_016_B0470F2F.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_017.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_017_D2769476.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_018.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_018_0A744BE8.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_019.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_019_DA53B30F.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_020.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_020_609E1102.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_021.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_021_4C336C87.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_022.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_022_B9B29D49.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_023.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_023_8275B584.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_024.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_024_4830672B.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_025.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_025_F52CA8AE.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_026.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_026_020E23F5.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_027.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_027_81EF7525.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_028.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_028_5208747E.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_029.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_029_F3E6444B.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_030.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_030_50F5577E.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_031.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_031_AB46C99C.npy,copied,"(30, 225)",
ANASTACIA,DIRECT,NOTHING,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features,C:\BSIT 3RD YEAR\New VovGest\external_datasets\team_incoming_recorded_features\ANASTACIA\recorded_features\fullsign225_manual5_team_features\NOTHING\ANASTACIA_NOTHING_032.npy,C:\BSIT 3RD YEAR\New VovGest\external_datasets\fullsign225_manual5_team_features_v2\NOTHING\ANASTACIA_DIRECT_NOTHING_032_2A055261.npy,copied,"(30, 225)",
