path,meta_path,label,signer_id,recording_session,source_video,device_model,source,feature_version,feature_version_source,content_sha256,pose_presence_ratio,hand_presence_ratio,split
external_datasets\fsl_features\AUNTIE\fsl105_16_w15.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w15.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0f0aac36917033667a241ea4af2fcbf28a737b2fe577a42b4056b119f5f219df,1.0,0.85,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w16.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w16.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b38c0aab2fb178be8b6f3423730c04985b66f0940fe44d363e566f888b5a17c1,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w17.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w17.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,043aae851eb4f7fab1e566eeaaca023315713582f64835e34a015d854dc6e49a,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w18.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w18.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,9bee4a1f651d0a6c2354284d61d8611207f2be824a57ea4701019b75c21c6095,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w19.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w19.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,399c438b64418f2397c20faeb28b5754e0d458be5d84281107c6957630722557,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w20.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w20.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0767dbc8f17d2d75b7b44cdbe5f6ce0d4009665c2e73c2579175d3e7ce745136,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w21.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w21.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,dbda96efcf547ce241837905de2ac50c0ea74480aa0cedd954e06872c1ae9b21,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w22.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w22.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8f0f7996e1e247eb8f5a5ccfc73389060d2efbba9ab4919311c67d2b1ca49277,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w23.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w23.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8638fdf53ad510a256b2667a06254ebe694acc7933122028af358ca159a0fa67,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w24.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w24.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0e26e8b28111efc25a22866a01151f1e9e257249555fa11fea82ed901233dfdc,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w25.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w25.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,24aa8b54f7d71695fd50ebe859d4f5b29db97ec30ea25f27723161fe797d8ee3,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w26.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w26.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3bb46229fb8dc38a9741c47115fe0cb3411180d52725ecbdda67fa755a17e35e,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w27.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w27.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2c9b4327a50c3364858a25ae5b163e1edaff1ef3aea285a967ae265a18acbfb8,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w28.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w28.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,bbb6965978e3e5f66fdc9922f51b8112b0839a55a3ed0b40b9a76a14493e9c27,1.0,0.9,train
external_datasets\fsl_features\AUNTIE\fsl105_16_w29.npy,external_datasets\fsl_features\AUNTIE\fsl105_16_w29.meta.json,AUNTIE,fsl105_16,clips/59/16.MOV,clips/59/16.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e1447a27b72f0d0165caabc48204b0267722e386bc25839ce90a7006d2ebbd2d,1.0,0.7,train
external_datasets\fsl_features\AUNTIE\fsl105_17_w17.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w17.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,4acdfff878ac51c3342f1cd9f8fe4e4328431ee4c436045ae059a704ad47d1e6,1.0,0.7,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w18.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w18.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,d4910b4938093ded717b037e317e7a440b9533f33a165f0abea06833729d7b0e,1.0,0.9,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w19.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w19.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,78fba1f2e9e936afa2f7c9e34b1b3c0408b0e627185a804af45b795665dcab8b,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w20.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w20.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,5d7c921c608146e3f81024ac8d2f5aaa224b2897d7f148c89ed5586dd81c56c9,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w21.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w21.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0c18ac78f208d2b4fd36d8f73b347718edd9e3c6da7271e5adfafbf3a8079b1c,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w22.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w22.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3da476b682874de8ab6ec0af5e538ed28f0febf48a13ec6ff08402123925fa34,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w23.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w23.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2cab17685ea00614c87678c58754b3e95a8575bb365e78af5a01f06a5236f6e5,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w24.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w24.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,e9a32d46c5ac1281566c5af2c75ded9be4b76e158b5080dd8f8f42e21e49be7e,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w25.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w25.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b654947d00b4db4aeb81f6cbd3c49021d2bd36ecb87f84936f57ccc6e99aeab6,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w26.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w26.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,df4e57d8593ec70fa3e9232bc535060284470a79cfac2be76d8a90a0f35fb895,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w27.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w27.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,cca74bf21a928dd61ce5f035777a511cc2fa022d58ccc21fb8413a808263a9ea,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w28.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w28.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,05fdf344722a20b50c96792ee8f8142d85fe503054481179e2c5a4bb0260e2c5,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w29.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w29.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a30e7784bf7967e852577768913a9e8f3022f21fb2ff13abc0c92a72b723db4b,1.0,1.0,test
external_datasets\fsl_features\AUNTIE\fsl105_17_w30.npy,external_datasets\fsl_features\AUNTIE\fsl105_17_w30.meta.json,AUNTIE,fsl105_17,clips/59/17.MOV,clips/59/17.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8e65aa1961bd5893e44807a5f8044720a9fc960d17b90c862ea70369538003b1,1.0,0.85,test
external_datasets\fsl_features\AUNTIE\fsl105_18_w19.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w19.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,1ce29add87bda6ede3dff1190ebf68801d5cc22816b0813f7683dfacf4bc28b3,1.0,0.85,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w20.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w20.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,641fe7bc3e8f9d6beccc32ffba17a9db7b1716bac29059d9e2ba592e301eb05f,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w21.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w21.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,3677819c50e6e1bb934a5e3ef707fa2ea8e0647b8700fff47966e4307bed98e3,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w22.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w22.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,9e21118fe5fdc4e4b22dbbe3ff251cad28f527a8286ac23d0391eb7bf099ab99,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w23.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w23.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,f8c02c5f6b245ef52e4d455382dc2983e39ffeed854e8e05f48c29cbd0fa16cd,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w24.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w24.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,d722ef3588781ac0501f3d80e3b68baf714e6d4e1d3f27517ed792b90446282f,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w25.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w25.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,ac3aba20a6c4bb670cd222e9ac6785a2786f4b648b394632399e572d4b908a29,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w26.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w26.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,52445a14f6bbbc513b04ff0c4f363d3a98465e0f0ac2891e85f82d964e6e6208,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w27.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w27.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,992aacd73ae4820f73a16f08cecce5d5c44f98f0e4a8ce2b2d5b0e883a89f4e1,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w28.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w28.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8a2f10fcab07a404649ac504cd5bca47cf8f5ebb2f30792953b1b9eed9f5a4ae,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w29.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w29.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b34062997505c2a9e7e0acadcbe319b451d59bb00dc695c37ebbfbd7cb95a192,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w30.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w30.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,6ea6dcded1d3976fd85458905f91bb0b880f04033a5b287e8a3ea74def7bce62,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w31.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w31.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,8c4eca045ee12762bf7682fb05734d66f0e8a276efc0f2c30550f5980da68e9f,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w32.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w32.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c959b16c31b5339da3eb4009159046a9d3f1b1158fc7be6fba9ef316cf92083f,1.0,0.95,train
external_datasets\fsl_features\AUNTIE\fsl105_18_w33.npy,external_datasets\fsl_features\AUNTIE\fsl105_18_w33.meta.json,AUNTIE,fsl105_18,clips/59/18.MOV,clips/59/18.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,fd44d8725e3c202cd0d86e77cd9de4512399ddc17533b9822f6605e409a9e053,1.0,0.8,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w21.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w21.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b92f777f4747147ce503db35393e87f0dbd735aa66d6ebf9ffef2cf1f1244f16,1.0,0.7,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w22.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w22.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,205c98d5a443016f2bd32eec72babd2e16338ca6490e784d848cfe9a041d53ec,1.0,0.9,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w23.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w23.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,d8bff947dcca0ce3fe24d4e78e90c80e544f4129caa612647a98206a4f7f7aab,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w24.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w24.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,42b8bdddd534315d74f4ccadaf114b34ac7bb69a67dfd63178b378c0dba51a6f,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w25.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w25.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,9dd34e8cb31f4869925d015d239fde9ac426749e78577af20a936b18c9fb79bc,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w26.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w26.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,b1e6cb007a6591effd0d627adf78b25d6a0d8fec53322213c6104efa0df0ac88,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w27.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w27.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,c1a11df3a69776e1cdd81d55cd67abad694bfafbe4998fca46782650de1c3e09,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w28.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w28.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,285c60bd389ffe7382fe2aaacb7bf9eb2a02a1fbca3e5186a7b47ff3f3379edf,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w29.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w29.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,0c49710ec8da84b5baa358fd643deec182a70b067580e8bdcbf33461d32b71a4,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w30.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w30.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,a819bcbcd08e18fb22b6ed80e8c022dac7b833f779566fb1580d0e9dc11e1cd9,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w31.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w31.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,56ec225938ca7a2666f748068f67dc30ede93f033a9077131a23b986655b9969,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w32.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w32.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,2ec479d15bd6fc89f35aa530002bca4d987ccee52e65b51a8a0ef682234d2fd8,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w33.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w33.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,337504d128b73c36fdc5ba80182e907495d1d8386533046aa0e4e628b478d915,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_1_w34.npy,external_datasets\fsl_features\AUNTIE\fsl105_1_w34.meta.json,AUNTIE,fsl105_1,clips/59/1.MOV,clips/59/1.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,481e638e2e6fd140863039259ddc72e6380912cdb5a10fe04d06d2e9a0deee7d,1.0,0.85,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w17.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w17.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,6084b85bb002720850bd91642c64d7f55432c43cce2740e87af96fb82b31ffd4,1.0,0.65,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w18.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w18.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,f7a356d66d949cad3512007d2811ae910c1b6a879637d9dd991d74ae858551c4,1.0,0.8,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w19.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w19.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,542f5e49a00adc8ab5ff890a276a91b0dfe6ca91dbd2405d8cf885ed90557c54,1.0,0.9,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w20.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w20.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,7fd224508b66f2b0160a0766a49f7ce72208f5921db3e9c4f4c514e010024aaf,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w21.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w21.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,4bfe998809617720c1c1214140a819b44ee75a06f039b80b974d2bb1244a5b6e,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w22.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w22.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,39e8cfa3caa42849c1d6e5c1010d79fffc39ede393f4c46d72b36f02b56e1b8a,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w23.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w23.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,84079f1bb4676a1c603df847c1157680a46378d392bc35bfb527ccf9a4e4bc77,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w24.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w24.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,47c5896e158b9742a3a2797f2e721266942d4dd68d574f9d6d16091effd5bdf2,1.0,1.0,train
external_datasets\fsl_features\AUNTIE\fsl105_3_w25.npy,external_datasets\fsl_features\AUNTIE\fsl105_3_w25.meta.json,AUNTIE,fsl105_3,clips/59/3.MOV,clips/59/3.MOV,FSL105_VIDEO,fsl105,onehand162_20f_nose_mcp_z03_v2,inferred_verified_extractor_provenance,dd7f974659b67b33a146ba9ebf7bac6ca14d4525bcb3d25164074107bf89c819,1.0,1.0,train
