video_path,label,total_frames,left_present_frames,right_present_frames,both_present_frames,left_presence_ratio,right_presence_ratio,both_presence_ratio,left_motion_total,right_motion_total,left_motion_mean,right_motion_mean,dominant_hand,non_dominant_presence_ratio,non_dominant_motion_ratio,classification
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\11.MOV,DON’T KNOW,243,0,71,0,0.0,0.292181,0.0,0.0,0.855096,0.0,0.012763,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\12.MOV,WEDNESDAY,243,0,67,0,0.0,0.27572,0.0,0.0,0.913366,0.0,0.014052,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\13.MOV,UNDERSTAND,243,0,82,0,0.0,0.337449,0.0,0.0,1.08181,0.0,0.013523,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\14.MOV,HARD OF HEARING,243,0,74,0,0.0,0.304527,0.0,0.0,1.115483,0.0,0.015281,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\15.MOV,NOVEMBER,244,0,110,0,0.0,0.45082,0.0,0.0,1.519236,0.0,0.013938,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\16.MOV,BLIND,244,0,102,0,0.0,0.418033,0.0,0.0,1.347794,0.0,0.013344,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\17.MOV,COLD,243,0,104,0,0.0,0.427984,0.0,0.0,1.351978,0.0,0.01352,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\18.MOV,GREEN,243,0,93,0,0.0,0.382716,0.0,0.0,1.336476,0.0,0.014687,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\19.MOV,IM FINE,243,0,94,0,0.0,0.386831,0.0,0.0,1.551112,0.0,0.01686,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\2.MOV,JUNE,243,0,96,0,0.0,0.395062,0.0,0.0,1.22584,0.0,0.013181,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\3.MOV,FATHER,243,0,96,0,0.0,0.395062,0.0,0.0,1.235138,0.0,0.01314,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\4.MOV,MOTHER,243,0,80,0,0.0,0.329218,0.0,0.0,1.042207,0.0,0.013362,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\5.MOV,UNDERSTAND,243,0,89,0,0.0,0.366255,0.0,0.0,0.975918,0.0,0.011618,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\6.MOV,SUGAR,243,0,81,0,0.0,0.333333,0.0,0.0,0.966772,0.0,0.012555,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\7.MOV,SUNDAY,243,0,75,0,0.0,0.308642,0.0,0.0,0.903366,0.0,0.012905,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\8.MOV,MONDAY,243,0,88,0,0.0,0.36214,0.0,0.0,1.125285,0.0,0.013239,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\101\9.MOV,COUSIN,243,0,81,0,0.0,0.333333,0.0,0.0,1.061206,0.0,0.013605,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\0.MOV,DEAF BLIND,243,0,137,0,0.0,0.563786,0.0,0.0,1.136479,0.0,0.008481,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\1.MOV,FEBRUARY,243,0,84,0,0.0,0.345679,0.0,0.0,0.895986,0.0,0.0112,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\10.MOV,YESTERDAY,243,0,73,0,0.0,0.300412,0.0,0.0,0.809065,0.0,0.011395,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\11.MOV,DON’T KNOW,243,0,65,0,0.0,0.26749,0.0,0.0,0.554534,0.0,0.008802,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\12.MOV,WEDNESDAY,243,0,70,0,0.0,0.288066,0.0,0.0,0.599363,0.0,0.008814,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\13.MOV,UNDERSTAND,243,0,78,0,0.0,0.320988,0.0,0.0,0.710797,0.0,0.009477,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\14.MOV,HARD OF HEARING,243,0,74,0,0.0,0.304527,0.0,0.0,0.641225,0.0,0.008906,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\15.MOV,NOVEMBER,243,0,85,0,0.0,0.349794,0.0,0.0,1.161547,0.0,0.013995,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\16.MOV,BLIND,243,0,90,0,0.0,0.37037,0.0,0.0,0.90167,0.0,0.010364,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\17.MOV,COLD,243,0,88,0,0.0,0.36214,0.0,0.0,1.025107,0.0,0.01192,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\18.MOV,GREEN,243,0,100,0,0.0,0.411523,0.0,0.0,1.535697,0.0,0.015832,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\19.MOV,IM FINE,243,0,114,0,0.0,0.469136,0.0,0.0,1.59501,0.0,0.014369,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\2.MOV,JUNE,243,0,89,0,0.0,0.366255,0.0,0.0,0.953973,0.0,0.011223,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\3.MOV,FATHER,243,0,93,0,0.0,0.382716,0.0,0.0,1.080324,0.0,0.012004,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\4.MOV,MOTHER,243,0,95,0,0.0,0.390947,0.0,0.0,0.833255,0.0,0.009258,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\5.MOV,UNDERSTAND,243,0,81,0,0.0,0.333333,0.0,0.0,1.24645,0.0,0.01598,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\6.MOV,SUGAR,243,0,85,0,0.0,0.349794,0.0,0.0,0.64162,0.0,0.008122,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\7.MOV,SUNDAY,243,0,98,0,0.0,0.403292,0.0,0.0,0.888922,0.0,0.009558,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\8.MOV,MONDAY,243,0,84,0,0.0,0.345679,0.0,0.0,1.07862,0.0,0.013653,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\102\9.MOV,COUSIN,243,0,94,0,0.0,0.386831,0.0,0.0,1.404483,0.0,0.01596,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\0.MOV,DEAF BLIND,243,0,109,0,0.0,0.44856,0.0,0.0,1.058904,0.0,0.009896,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\1.MOV,FEBRUARY,243,0,86,0,0.0,0.353909,0.0,0.0,1.016764,0.0,0.011962,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\10.MOV,YESTERDAY,243,0,93,0,0.0,0.382716,0.0,0.0,1.14368,0.0,0.012431,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\11.MOV,DON’T KNOW,243,0,83,0,0.0,0.341564,0.0,0.0,0.755654,0.0,0.009329,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\12.MOV,WEDNESDAY,243,0,81,0,0.0,0.333333,0.0,0.0,0.861692,0.0,0.010907,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\13.MOV,UNDERSTAND,243,0,81,0,0.0,0.333333,0.0,0.0,0.9434,0.0,0.011793,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\14.MOV,HARD OF HEARING,243,0,77,0,0.0,0.316872,0.0,0.0,0.822851,0.0,0.01112,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\15.MOV,NOVEMBER,243,0,73,0,0.0,0.300412,0.0,0.0,0.81038,0.0,0.011414,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\16.MOV,BLIND,243,0,76,0,0.0,0.312757,0.0,0.0,1.072534,0.0,0.0143,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\17.MOV,COLD,243,0,75,0,0.0,0.308642,0.0,0.0,0.963466,0.0,0.01302,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\18.MOV,GREEN,243,0,75,0,0.0,0.308642,0.0,0.0,0.993725,0.0,0.013429,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\19.MOV,IM FINE,243,0,74,0,0.0,0.304527,0.0,0.0,0.992435,0.0,0.013595,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\2.MOV,JUNE,243,0,92,0,0.0,0.378601,0.0,0.0,1.089842,0.0,0.011976,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\20.MOV,SEVEN,243,0,72,0,0.0,0.296296,0.0,0.0,0.969852,0.0,0.01366,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\3.MOV,FATHER,243,0,87,0,0.0,0.358025,0.0,0.0,0.990893,0.0,0.011658,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\4.MOV,MOTHER,243,0,104,0,0.0,0.427984,0.0,0.0,1.185827,0.0,0.011513,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\5.MOV,UNDERSTAND,243,0,93,0,0.0,0.382716,0.0,0.0,0.982995,0.0,0.010802,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\6.MOV,SUGAR,243,0,84,0,0.0,0.345679,0.0,0.0,0.974882,0.0,0.012036,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\7.MOV,SUNDAY,243,0,83,0,0.0,0.341564,0.0,0.0,1.069588,0.0,0.013044,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\8.MOV,MONDAY,243,0,81,0,0.0,0.333333,0.0,0.0,0.925127,0.0,0.012015,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\103\9.MOV,COUSIN,243,0,77,0,0.0,0.316872,0.0,0.0,1.016049,0.0,0.013547,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\0.MOV,DEAF BLIND,243,0,117,0,0.0,0.481481,0.0,0.0,1.095641,0.0,0.009445,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\1.MOV,FEBRUARY,243,0,115,0,0.0,0.473251,0.0,0.0,1.171928,0.0,0.01028,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\10.MOV,YESTERDAY,243,0,105,0,0.0,0.432099,0.0,0.0,0.837697,0.0,0.008213,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\11.MOV,DON’T KNOW,243,0,94,0,0.0,0.386831,0.0,0.0,0.895891,0.0,0.009633,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\12.MOV,WEDNESDAY,243,0,94,0,0.0,0.386831,0.0,0.0,0.975248,0.0,0.010601,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\13.MOV,UNDERSTAND,243,0,97,0,0.0,0.399177,0.0,0.0,1.080835,0.0,0.011259,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\14.MOV,HARD OF HEARING,243,0,92,0,0.0,0.378601,0.0,0.0,0.926688,0.0,0.010297,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\15.MOV,NOVEMBER,243,0,94,0,0.0,0.386831,0.0,0.0,0.913445,0.0,0.009929,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\16.MOV,BLIND,243,0,94,0,0.0,0.386831,0.0,0.0,1.01087,0.0,0.010988,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\17.MOV,COLD,243,0,123,0,0.0,0.506173,0.0,0.0,1.62158,0.0,0.013401,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\18.MOV,GREEN,243,0,94,0,0.0,0.386831,0.0,0.0,1.078123,0.0,0.011719,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\19.MOV,IM FINE,243,0,115,0,0.0,0.473251,0.0,0.0,1.651001,0.0,0.014611,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\2.MOV,JUNE,243,0,108,0,0.0,0.444444,0.0,0.0,1.004562,0.0,0.009388,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\3.MOV,FATHER,243,0,97,0,0.0,0.399177,0.0,0.0,0.976537,0.0,0.010172,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\4.MOV,MOTHER,243,0,108,0,0.0,0.444444,0.0,0.0,1.006768,0.0,0.009409,RIGHT,0.0,0.0,AMBIGUOUS
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\5.MOV,UNDERSTAND,243,0,127,0,0.0,0.522634,0.0,0.0,1.155779,0.0,0.009321,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\6.MOV,SUGAR,243,0,120,0,0.0,0.493827,0.0,0.0,1.022714,0.0,0.008741,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\7.MOV,SUNDAY,243,0,110,0,0.0,0.452675,0.0,0.0,1.018846,0.0,0.009347,RIGHT,0.0,0.0,ONE_HANDED
C:\BSIT 3RD YEAR\New VovGest\FSL-105 A dataset for recognizing 105 Filipino sign language videos\FSL-105 A dataset for recognizing 105 Filipino sign language videos\clips\clips\104\8.MOV,MONDAY,243,0,112,0,0.0,0.460905,0.0,0.0,0.825355,0.0,0.007503,RIGHT,0.0,0.0,ONE_HANDED
